Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event,Rider_normalized
18.0,ND,23L. Scassa23L. ScassaCardion AB Motoracing,Cardion AB Motoracing,+0.000,Event arg,2013.0,arg,Scassacardion
19.0,ND,67B. Staring67B. StaringGO&FUN Honda Gresini,GO&FUN Honda Gresini,+0.000,Event arg,2013.0,arg,Staringgo
20.0,ND,45M. Bauer45M. BauerRemus Racing Team,Remus Racing Team,+0.000,Event arg,2013.0,arg,Bauerremus
,ND,29A. Iannone29A. IannoneEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,26 Laps,Event arg,2013.0,arg,Iannoneenergy
,ND,14R. Puniet14R. PunietPower Electronics Aspar,Power Electronics Aspar,23 Laps,Event arg,2013.0,arg,Punietpower
,ND,35C. Crutchlow35C. CrutchlowMonster Yamaha Tech 3,Monster Yamaha Tech 3,9 Laps,Event arg,2013.0,arg,Crutchlow
,ND,68Y. Hernandez68Y. HernandezIgnite Pramac Racing,Ignite Pramac Racing,8 Laps,Event arg,2013.0,arg,Hernandezignite
,ND,50D. Cudlin50D. CudlinPaul Bird Motorsport,Paul Bird Motorsport,3 Laps,Event arg,2013.0,arg,Cudlinpaul
,ND,52L. Pesek52L. PesekCame IodaRacing Project,Came IodaRacing Project,3 Laps,Event arg,2013.0,arg,Iodaracing
,,,,,,2013.0,tha,
1.0,25,99J. Lorenzo99J. LorenzoYamaha Factory Racing,Yamaha Factory Racing,46:10.302,Event tha,2013.0,tha,Lorenzo
2.0,20,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+3.934,Event tha,2013.0,tha,Pedrosa
3.0,16,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,+7.357,Event tha,2013.0,tha,Marquez
4.0,13,46V. Rossi46V. RossiYamaha Factory Racing,Yamaha Factory Racing,+10.579,Event tha,2013.0,tha,Rossi
5.0,11,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+14.965,Event tha,2013.0,tha,Bautistago
6.0,10,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+24.399,Event tha,2013.0,tha,Bradllcr
7.0,9,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.043,Event tha,2013.0,tha,Smithmonster
8.0,8,69N. Hayden69N. HaydenDucati Team,Ducati Team,+39.893,Event tha,2013.0,tha,Haydenducati
9.0,7,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+53.196,Event tha,2013.0,tha,Dovizioso
10.0,6,51M. Pirro51M. PirroDucati Test Team,Ducati Test Team,+62.983,Event tha,2013.0,tha,Pirro
11.0,5,41A. Espargaro41A. EspargaroPower Electronics Aspar,Power Electronics Aspar,+64.197,Event tha,2013.0,tha,Espargaro
12.0,4,8H. Barbera8H. BarberaAvintia Blusens,Avintia Blusens,+66.826,Event tha,2013.0,tha,Barberaavintia
13.0,3,71C. Corti71C. CortiNGM Mobile Forward Racing,NGM Mobile Forward Racing,+71.481,Event tha,2013.0,tha,Cortingm
14.0,2,9D. Petrucci9D. PetrucciCame IodaRacing Project,Came IodaRacing Project,+73.643,Event tha,2013.0,tha,Petruccicame
15.0,1,5C. Edwards5C. EdwardsNGM Mobile Forward Racing,NGM Mobile Forward Racing,+84.249,Event tha,2013.0,tha,Edwardsngm
16.0,ND,7H. Aoyama7H. AoyamaAvintia Blusens,Avintia Blusens,+93.010,Event tha,2013.0,tha,Aoyamaavintia
17.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event tha,2013.0,tha,Lavertypaul
18.0,ND,23L. Scassa23L. ScassaCardion AB Motoracing,Cardion AB Motoracing,+0.000,Event tha,2013.0,tha,Scassacardion
19.0,ND,67B. Staring67B. StaringGO&FUN Honda Gresini,GO&FUN Honda Gresini,+0.000,Event tha,2013.0,tha,Staringgo
20.0,ND,45M. Bauer45M. BauerRemus Racing Team,Remus Racing Team,+0.000,Event tha,2013.0,tha,Bauerremus
,ND,29A. Iannone29A. IannoneEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,26 Laps,Event tha,2013.0,tha,Iannoneenergy
,ND,14R. Puniet14R. PunietPower Electronics Aspar,Power Electronics Aspar,23 Laps,Event tha,2013.0,tha,Punietpower
,ND,35C. Crutchlow35C. CrutchlowMonster Yamaha Tech 3,Monster Yamaha Tech 3,9 Laps,Event tha,2013.0,tha,Crutchlow
,ND,68Y. Hernandez68Y. HernandezIgnite Pramac Racing,Ignite Pramac Racing,8 Laps,Event tha,2013.0,tha,Hernandezignite
,ND,50D. Cudlin50D. CudlinPaul Bird Motorsport,Paul Bird Motorsport,3 Laps,Event tha,2013.0,tha,Cudlinpaul
,ND,52L. Pesek52L. PesekCame IodaRacing Project,Came IodaRacing Project,3 Laps,Event tha,2013.0,tha,Iodaracing
,,,,,,2014.0,hun,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event hun,2014.0,hun,Marquez
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event hun,2014.0,hun,Rossi
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event hun,2014.0,hun,Pedrosa
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event hun,2014.0,hun,Dovizioso
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event hun,2014.0,hun,Crutchlow
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event hun,2014.0,hun,Espargaro
7.0,9,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+38.168,Event hun,2014.0,hun,Espargaro
8.0,8,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+41.803,Event hun,2014.0,hun,Bradllcr
9.0,7,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.710,Event hun,2014.0,hun,Pirro
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+51.191,Event hun,2014.0,hun,Reddinggo
11.0,5,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.512,Event hun,2014.0,hun,Barberaavintia
12.0,4,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+57.000,Event hun,2014.0,hun,Petrucciocto
13.0,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event hun,2014.0,hun,Haydendrive
14.0,2,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+57.517,Event hun,2014.0,hun,Smithmonster
15.0,1,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.775,Event hun,2014.0,hun,Aoyamadrive
16.0,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+58.864,Event hun,2014.0,hun,Bautistago
17.0,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+62.389,Event hun,2014.0,hun,Abrahamcardion
18.0,ND,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+75.795,Event hun,2014.0,hun,Angelisngm
19.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+86.309,Event hun,2014.0,hun,Lavertypaul
20.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+97.212,Event hun,2014.0,hun,Parkespaul
21.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event hun,2014.0,hun,Meglioavintia
22.0,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+0.000,Event hun,2014.0,hun,Iannonepramac
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,24 Laps,Event hun,2014.0,hun,Lorenzo
,ND,14R. Puniet14R. PunietTeam Suzuki MotoGP,Team Suzuki MotoGP,12 Laps,Event hun,2014.0,hun,Punietteam
,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,9 Laps,Event hun,2014.0,hun,Hernandezenergy
,,,,,,2014.0,aut,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event aut,2014.0,aut,Marquez
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event aut,2014.0,aut,Rossi
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event aut,2014.0,aut,Pedrosa
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event aut,2014.0,aut,Dovizioso
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event aut,2014.0,aut,Crutchlow
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event aut,2014.0,aut,Espargaro
7.0,9,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+38.168,Event aut,2014.0,aut,Espargaro
8.0,8,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+41.803,Event aut,2014.0,aut,Bradllcr
9.0,7,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.710,Event aut,2014.0,aut,Pirro
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+51.191,Event aut,2014.0,aut,Reddinggo
11.0,5,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.512,Event aut,2014.0,aut,Barberaavintia
12.0,4,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+57.000,Event aut,2014.0,aut,Petrucciocto
13.0,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event aut,2014.0,aut,Haydendrive
14.0,2,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+57.517,Event aut,2014.0,aut,Smithmonster
15.0,1,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.775,Event aut,2014.0,aut,Aoyamadrive
16.0,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+58.864,Event aut,2014.0,aut,Bautistago
17.0,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+62.389,Event aut,2014.0,aut,Abrahamcardion
18.0,ND,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+75.795,Event aut,2014.0,aut,Angelisngm
19.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+86.309,Event aut,2014.0,aut,Lavertypaul
20.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+97.212,Event aut,2014.0,aut,Parkespaul
21.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event aut,2014.0,aut,Meglioavintia
22.0,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+0.000,Event aut,2014.0,aut,Iannonepramac
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,24 Laps,Event aut,2014.0,aut,Lorenzo
,ND,14R. Puniet14R. PunietTeam Suzuki MotoGP,Team Suzuki MotoGP,12 Laps,Event aut,2014.0,aut,Punietteam
,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,9 Laps,Event aut,2014.0,aut,Hernandezenergy
,,,,,,2014.0,ger,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,41:47.664,Event ger,2014.0,ger,Marquez
2.0,20,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+1.466,Event ger,2014.0,ger,Pedrosa
3.0,16,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+10.317,Event ger,2014.0,ger,Lorenzo
4.0,13,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+19.194,Event ger,2014.0,ger,Rossi
5.0,11,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+23.509,Event ger,2014.0,ger,Iannonepramac
6.0,10,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+27.809,Event ger,2014.0,ger,Espargaro
7.0,9,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+33.253,Event ger,2014.0,ger,Espargaro
8.0,8,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+33.868,Event ger,2014.0,ger,Dovizioso
9.0,7,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+34.231,Event ger,2014.0,ger,Bautistago
10.0,6,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+34.676,Event ger,2014.0,ger,Crutchlow
11.0,5,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+37.744,Event ger,2014.0,ger,Reddinggo
12.0,4,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+45.018,Event ger,2014.0,ger,Aoyamadrive
13.0,3,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+45.177,Event ger,2014.0,ger,Abrahamcardion
14.0,2,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+46.676,Event ger,2014.0,ger,Haydendrive
15.0,1,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+52.769,Event ger,2014.0,ger,Petrucciocto
16.0,ND,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+53.889,Event ger,2014.0,ger,Bradllcr
17.0,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+54.476,Event ger,2014.0,ger,Hernandezenergy
18.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.215,Event ger,2014.0,ger,Barberaavintia
19.0,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+56.293,Event ger,2014.0,ger,Smithmonster
20.0,ND,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+64.083,Event ger,2014.0,ger,Edwardsngm
21.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+70.928,Event ger,2014.0,ger,Parkespaul
22.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+79.975,Event ger,2014.0,ger,Meglioavintia
,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,17 Laps,Event ger,2014.0,ger,Lavertypaul
,,,,,,2014.0,ned,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,43:29.954,Event ned,2014.0,ned,Marquez
2.0,20,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+6.714,Event ned,2014.0,ned,Dovizioso
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+10.791,Event ned,2014.0,ned,Pedrosa
4.0,13,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+19.199,Event ned,2014.0,ned,Espargaro
5.0,11,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+25.813,Event ned,2014.0,ned,Rossi
6.0,10,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+29.003,Event ned,2014.0,ned,Iannonepramac
7.0,9,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+30.882,Event ned,2014.0,ned,Bautistago
8.0,8,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+30.985,Event ned,2014.0,ned,Smithmonster
9.0,7,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+44.031,Event ned,2014.0,ned,Crutchlow
10.0,6,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+48.662,Event ned,2014.0,ned,Bradllcr
11.0,5,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+51.863,Event ned,2014.0,ned,Parkespaul
12.0,4,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+60.329,Event ned,2014.0,ned,Reddinggo
13.0,3,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+64.641,Event ned,2014.0,ned,Lorenzo
14.0,2,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+65.980,Event ned,2014.0,ned,Abrahamcardion
15.0,1,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+77.611,Event ned,2014.0,ned,Petrucciocto
16.0,ND,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+79.753,Event ned,2014.0,ned,Aoyamadrive
17.0,ND,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+87.630,Event ned,2014.0,ned,Haydendrive
18.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+88.142,Event ned,2014.0,ned,Barberaavintia
19.0,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+0.000,Event ned,2014.0,ned,Hernandezenergy
20.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event ned,2014.0,ned,Meglioavintia
21.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ned,2014.0,ned,Lavertypaul
22.0,ND,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+0.000,Event ned,2014.0,ned,Edwardsngm
,ND,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,18 Laps,Event ned,2014.0,ned,Espargaro
,,,,,,2014.0,ita,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,41:38.254,Event ita,2014.0,ita,Marquez
2.0,20,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+0.121,Event ita,2014.0,ita,Lorenzo
3.0,16,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+2.688,Event ita,2014.0,ita,Rossi
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.046,Event ita,2014.0,ita,Pedrosa
5.0,11,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+15.603,Event ita,2014.0,ita,Espargaro
6.0,10,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+17.042,Event ita,2014.0,ita,Dovizioso
7.0,9,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+17.129,Event ita,2014.0,ita,Iannonepramac
8.0,8,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+27.407,Event ita,2014.0,ita,Bautistago
9.0,7,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+41.886,Event ita,2014.0,ita,Espargaro
10.0,6,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+45.212,Event ita,2014.0,ita,Hernandezenergy
11.0,5,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.433,Event ita,2014.0,ita,Pirro
12.0,4,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+45.831,Event ita,2014.0,ita,Abrahamcardion
13.0,3,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+45.839,Event ita,2014.0,ita,Reddinggo
14.0,2,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+46.834,Event ita,2014.0,ita,Aoyamadrive
15.0,1,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+69.554,Event ita,2014.0,ita,Edwardsngm
16.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+77.789,Event ita,2014.0,ita,Lavertypaul
17.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+95.031,Event ita,2014.0,ita,Parkespaul
18.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+97.501,Event ita,2014.0,ita,Meglioavintia
,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,7 Laps,Event ita,2014.0,ita,Barberaavintia
,ND,84M. Fabrizio84M. FabrizioOcto IodaRacing Team,Octo IodaRacing Team,6 Laps,Event ita,2014.0,ita,Fabrizioocto
,ND,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,3 Laps,Event ita,2014.0,ita,Bradllcr
,ND,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,3 Laps,Event ita,2014.0,ita,Crutchlow
,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,2 Laps,Event ita,2014.0,ita,Smithmonster
,,,,,,2014.0,ara,
1.0,25,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,44:20.406,Event ara,2014.0,ara,Lorenzo
2.0,20,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+10.295,Event ara,2014.0,ara,Espargaro
3.0,16,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+10.312,Event ara,2014.0,ara,Crutchlow
4.0,13,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+11.718,Event ara,2014.0,ara,Bradllcr
5.0,11,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.483,Event ara,2014.0,ara,Smithmonster
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.686,Event ara,2014.0,ara,Espargaro
7.0,9,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+29.763,Event ara,2014.0,ara,Bautistago
8.0,8,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+37.841,Event ara,2014.0,ara,Aoyamadrive
9.0,7,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+42.957,Event ara,2014.0,ara,Haydendrive
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+53.937,Event ara,2014.0,ara,Reddinggo
11.0,5,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+59.824,Event ara,2014.0,ara,Petrucciocto
12.0,4,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+60.718,Event ara,2014.0,ara,Angelisngm
13.0,3,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,+75.227,Event ara,2014.0,ara,Marquez
14.0,2,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+84.526,Event ara,2014.0,ara,Pedrosa
15.0,1,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+98.255,Event ara,2014.0,ara,Hernandezenergy
16.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ara,2014.0,ara,Lavertypaul
17.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event ara,2014.0,ara,Meglioavintia
18.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ara,2014.0,ara,Parkespaul
19.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+0.000,Event ara,2014.0,ara,Barberaavintia
,ND,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,18 Laps,Event ara,2014.0,ara,Dovizioso
,ND,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,3 Laps,Event ara,2014.0,ara,Rossi
,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,1 Laps,Event ara,2014.0,ara,Abrahamcardion
,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,1 Laps,Event ara,2014.0,ara,Iannonepramac
,,,,,,2014.0,gbr,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,40:51.835,Event gbr,2014.0,gbr,Marquez
2.0,20,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+0.732,Event gbr,2014.0,gbr,Lorenzo
3.0,16,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+8.519,Event gbr,2014.0,gbr,Rossi
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+8.694,Event gbr,2014.0,gbr,Pedrosa
5.0,11,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+9.238,Event gbr,2014.0,gbr,Dovizioso
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+24.746,Event gbr,2014.0,gbr,Espargaro
7.0,9,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+26.717,Event gbr,2014.0,gbr,Bradllcr
8.0,8,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+26.910,Event gbr,2014.0,gbr,Iannonepramac
9.0,7,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+33.455,Event gbr,2014.0,gbr,Espargaro
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+39.094,Event gbr,2014.0,gbr,Reddinggo
11.0,5,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+40.255,Event gbr,2014.0,gbr,Hernandezenergy
12.0,4,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+43.027,Event gbr,2014.0,gbr,Crutchlow
13.0,3,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+52.245,Event gbr,2014.0,gbr,Abrahamcardion
14.0,2,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.981,Event gbr,2014.0,gbr,Aoyamadrive
15.0,1,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+59.164,Event gbr,2014.0,gbr,Angelisngm
16.0,ND,2L. Camier2L. CamierDrive M7 Aspar,Drive M7 Aspar,+65.680,Event gbr,2014.0,gbr,Camierdrive
17.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+70.939,Event gbr,2014.0,gbr,Lavertypaul
18.0,ND,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+76.834,Event gbr,2014.0,gbr,Petrucciocto
19.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+76.904,Event gbr,2014.0,gbr,Barberaavintia
20.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+94.939,Event gbr,2014.0,gbr,Meglioavintia
21.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+98.442,Event gbr,2014.0,gbr,Parkespaul
22.0,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+0.000,Event gbr,2014.0,gbr,Smithmonster
,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,18 Laps,Event gbr,2014.0,gbr,Bautistago
,,,,,,2014.0,esp,
